collision_date,latitude,longitude,zip_code,contributing_factor_vehicle_1
2020-06-01,40.804264,-73.91349,,Unspecified
2020-06-01,40.834507,-73.91772,10456,Pavement Defective
2020-06-01,40.84574,-73.88784,10460,Brakes Defective
2020-06-01,40.812634,-73.88313,10474,Unspecified
2020-06-01,40.82371,-73.879,,Following Too Closely
2020-06-01,40.817875,-73.89333,10459,Unspecified
2020-06-01,40.84532,-73.8792,10460,Driver Inattention/Distraction
2020-06-01,40.82179,-73.80754,10465,Unspecified
2020-06-01,40.883606,-73.91558,,Following Too Closely
2020-06-01,40.87129,-73.88024,,Driver Inattention/Distraction
2020-06-01,40.82748,-73.890915,10459,Unspecified
2020-06-01,40.83757,-73.85446,10462,Unspecified
2020-06-01,40.803593,-73.919785,10454,Unspecified
2020-06-01,40.878185,-73.88145,10467,Unspecified
2020-06-01,40.844604,-73.90348,,Unspecified
2020-06-01,40.818874,-73.86524,10473,Unspecified
2020-06-01,40.876583,-73.90266,10463,Unsafe Speed
2020-06-01,40.844902,-73.89011,10457,Traffic Control Disregarded
2020-06-01,40.82463,-73.91059,10451,Unspecified
2020-06-01,40.82325,-73.88277,,Unspecified
2020-06-01,40.81353,-73.8489,10473,Lost Consciousness
2020-06-01,40.87626,-73.90395,,Driver Inattention/Distraction
2020-06-01,40.820305,-73.89083,10459,Unspecified
2020-06-01,40.865494,-73.85868,10469,Other Vehicular
2020-06-01,40.88553,-73.84079,10466,Driver Inattention/Distraction
2020-06-01,40.84229,-73.9251,10452,Unspecified
2020-06-01,40.81328,-73.89749,,Unspecified
2020-06-01,40.829662,-73.85683,,Unspecified
2020-06-01,40.830837,-73.9166,10456,Backing Unsafely
2020-06-01,40.846405,-73.901665,10457,Aggressive Driving/Road Rage
2020-06-01,40.85651,-73.897316,10457,Unspecified
2020-06-01,40.847775,-73.901665,,Driver Inattention/Distraction
2020-06-01,40.83045,-73.8509,,Driver Inattention/Distraction
2020-06-02,40.847775,-73.901665,,Driver Inattention/Distraction
2020-06-02,40.839886,-73.8752,10460,Driver Inattention/Distraction
2020-06-02,40.837124,-73.909645,,Aggressive Driving/Road Rage
2020-06-02,40.83955,-73.91595,10452,Unsafe Speed
2020-06-02,40.843956,-73.88783,10460,Driver Inattention/Distraction
2020-06-02,40.83955,-73.91595,10452,Failure to Yield Right-of-Way
2020-06-02,40.85429,-73.90027,10457,Backing Unsafely
2020-06-02,40.88906,-73.82935,10466,Aggressive Driving/Road Rage
2020-06-02,40.830135,-73.891884,10459,Unspecified
2020-06-02,40.854477,-73.8667,10462,Traffic Control Disregarded
2020-06-02,40.8869,-73.916695,10471,Unspecified
2020-06-02,40.862064,-73.89484,10458,Traffic Control Disregarded
2020-06-02,,,10454,Backing Unsafely
2020-06-02,,,10466,Driver Inattention/Distraction
2020-06-02,40.832012,-73.85621,,Driver Inattention/Distraction
2020-06-02,40.865406,-73.86838,10467,Unsafe Lane Changing
2020-06-02,40.897644,-73.853806,10466,Driver Inattention/Distraction
2020-06-02,40.865208,-73.84336,10469,Reaction to Uninvolved Vehicle
2020-06-02,40.86976,-73.84489,10469,Failure to Yield Right-of-Way
2020-06-02,40.89339,-73.857376,10466,Driver Inattention/Distraction
2020-06-02,40.81655,-73.91955,10451,Unspecified
2020-06-02,40.880627,-73.91052,10463,Driver Inexperience
